feature,coefficient,abs_coefficient
emb_15,-0.13317624877097461,0.13317624877097461
emb_249,-0.12697213168228005,0.12697213168228005
emb_432,0.1258736524922114,0.1258736524922114
emb_511,0.1239635718772978,0.1239635718772978
emb_388,0.12220194818931758,0.12220194818931758
emb_22,0.11964588760579958,0.11964588760579958
emb_269,-0.1172751765921847,0.1172751765921847
emb_490,-0.11714320137228025,0.11714320137228025
emb_300,0.11614583409317385,0.11614583409317385
emb_28,-0.1154236683977632,0.1154236683977632
emb_174,0.11413339228751035,0.11413339228751035
emb_283,-0.11372634596113247,0.11372634596113247
emb_64,-0.1099949377889398,0.1099949377889398
emb_462,0.10878528884316567,0.10878528884316567
emb_288,0.10763297471434476,0.10763297471434476
emb_18,0.1057208318928687,0.1057208318928687
emb_190,-0.09886684248811889,0.09886684248811889
emb_363,0.09494552393049806,0.09494552393049806
emb_289,0.09443984961344536,0.09443984961344536
emb_496,0.09307720648843551,0.09307720648843551
emb_349,-0.09271684831385581,0.09271684831385581
emb_415,-0.09269117973199693,0.09269117973199693
emb_230,0.09255161260528293,0.09255161260528293
emb_362,-0.09208100788006175,0.09208100788006175
emb_407,-0.09023829268531222,0.09023829268531222
emb_141,0.09021200953718843,0.09021200953718843
emb_381,0.0887586886568695,0.0887586886568695
emb_152,-0.08861342823558087,0.08861342823558087
emb_86,-0.0845937057365676,0.0845937057365676
emb_500,0.08047590699564913,0.08047590699564913
emb_100,0.08035511453468128,0.08035511453468128
emb_285,-0.07829824912180558,0.07829824912180558
emb_75,0.07800593164108448,0.07800593164108448
emb_420,0.07710521977995259,0.07710521977995259
emb_59,-0.07522659673324258,0.07522659673324258
emb_48,0.07459852570530763,0.07459852570530763
emb_181,-0.07364503011644373,0.07364503011644373
emb_430,-0.07289339781694709,0.07289339781694709
emb_439,0.07193382532632298,0.07193382532632298
emb_434,-0.07177615463526504,0.07177615463526504
emb_17,-0.07105429866480463,0.07105429866480463
emb_361,-0.06918643014322085,0.06918643014322085
emb_225,-0.0677978902741496,0.0677978902741496
emb_192,-0.06741360234478573,0.06741360234478573
emb_224,0.06630625401921224,0.06630625401921224
emb_238,-0.0646040500705015,0.0646040500705015
emb_400,-0.0637106528722539,0.0637106528722539
emb_217,-0.06287927744050703,0.06287927744050703
emb_109,-0.062458827992693096,0.062458827992693096
emb_455,0.06229442148451416,0.06229442148451416
emb_339,0.05880835077472109,0.05880835077472109
emb_146,0.05774617173019612,0.05774617173019612
emb_205,-0.05738130682683545,0.05738130682683545
emb_447,-0.0568131782720655,0.0568131782720655
emb_267,-0.05656591822464633,0.05656591822464633
emb_499,0.05229488625513686,0.05229488625513686
emb_315,0.04679278217364348,0.04679278217364348
emb_35,-0.04655725349293185,0.04655725349293185
emb_498,0.0438815041862732,0.0438815041862732
emb_282,0.04227371299853634,0.04227371299853634
emb_341,0.04198886397579738,0.04198886397579738
emb_497,0.04027875206642523,0.04027875206642523
emb_241,0.03860094566766955,0.03860094566766955
emb_507,0.03821181867884643,0.03821181867884643
emb_257,-0.03690280150908433,0.03690280150908433
emb_129,0.03678659232818972,0.03678659232818972
emb_245,0.0357432097118474,0.0357432097118474
emb_176,-0.033947644673735795,0.033947644673735795
emb_313,0.03225227935414019,0.03225227935414019
emb_191,0.029590462356701736,0.029590462356701736
emb_343,0.02879518194596796,0.02879518194596796
emb_426,-0.028612160940945718,0.028612160940945718
emb_138,-0.02644312858470496,0.02644312858470496
emb_383,0.022937083549845697,0.022937083549845697
emb_373,0.022134125518076284,0.022134125518076284
emb_444,-0.020265877983407073,0.020265877983407073
emb_154,-0.02001645589281366,0.02001645589281366
emb_106,-0.0169943908817579,0.0169943908817579
emb_0,0.016162100153376973,0.016162100153376973
emb_239,0.015286675301426626,0.015286675301426626
emb_180,0.015255788209519203,0.015255788209519203
emb_372,-0.015020736886411883,0.015020736886411883
emb_41,0.012436096657020687,0.012436096657020687
emb_492,-0.01162453370937577,0.01162453370937577
emb_215,-0.01081370036892092,0.01081370036892092
emb_163,0.010745482050537356,0.010745482050537356
emb_266,0.010588436464214085,0.010588436464214085
emb_195,0.010051157311956813,0.010051157311956813
emb_476,-0.009178737547141862,0.009178737547141862
emb_451,0.008390966272725365,0.008390966272725365
emb_319,-0.007658167244272487,0.007658167244272487
emb_250,0.00629886320229503,0.00629886320229503
emb_4,0.002872276962289723,0.002872276962289723
emb_502,0.0021713166068870566,0.0021713166068870566
emb_412,0.001693254795638405,0.001693254795638405
emb_468,0.001231730348991035,0.001231730348991035
emb_375,0.0,0.0
emb_389,0.0,0.0
emb_445,0.0,0.0
